# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:00:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\adams\AppData\Local\Temp\tmpxr5n48yk\l59m_4bz.json
# init = 2 (Default)
# random
#   seed = 79098
# output
#   file = C:\Users\adams\OneDrive\Pulpit\data analytics\Data_Analytics\bern_1-20220308200012_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02242
# Diagonal elements of inverse mass matrix:
# 0.419154
-8.66092,0.732082,1.02242,1,3,0,8.87893,0.750279
-8.08019,1,1.02242,1,1,0,8.56078,0.689716
-8.20182,0.969527,1.02242,1,1,0,8.31282,0.705068
-8.41082,0.875331,1.02242,1,3,0,9.57641,0.354512
-7.75223,0.954388,1.02242,1,3,0,8.74305,0.632164
-7.58273,0.999268,1.02242,2,3,0,7.75455,0.532645
-8.49276,0.766669,1.02242,1,3,0,8.70764,0.735496
-8.01194,0.917057,1.02242,1,3,0,9.31089,0.406134
-8.44355,0.719573,1.02242,2,3,0,10.0699,0.730834
-8.01014,1,1.02242,1,1,0,8.38044,0.679852
-7.77222,0.936209,1.02242,2,3,0,8.59633,0.636895
-7.77222,0.853435,1.02242,1,1,0,8.20917,0.636895
-8.4418,0.795948,1.02242,1,3,0,9.01316,0.351174
-10.6917,0.792315,1.02242,2,3,0,10.6927,0.858464
-10.6917,0.941543,1.02242,1,1,0,11.5676,0.858464
-7.80621,0.970868,1.02242,1,3,0,10.1942,0.644369
-7.80621,0.70595,1.02242,1,3,0,9.02858,0.644369
-7.60394,1,1.02242,1,3,0,7.74936,0.578742
-7.89301,0.950813,1.02242,2,3,0,7.95727,0.426469
-7.89301,0.078944,1.02242,1,3,0,15.9837,0.426469
-8.38217,0.868471,1.02242,1,1,0,8.4126,0.357666
-8.43306,0.986059,1.02242,1,1,0,8.65566,0.352108
-9.40117,0.777047,1.02242,1,1,0,9.49314,0.271857
-7.93657,1,1.02242,1,1,0,8.99354,0.418608
-7.58948,1,1.02242,1,3,0,7.84794,0.52378
-10.0298,0.649878,1.02242,2,3,0,10.4353,0.832324
-10.6206,0.910356,1.02242,1,1,0,10.9894,0.855927
-7.82623,1,1.02242,2,3,0,9.96422,0.439733
-8.37883,0.948061,1.02242,2,3,0,8.39264,0.358038
-9.02919,0.946923,1.02242,2,3,0,9.14906,0.298299
-10.198,0.759895,1.02242,1,1,0,10.3763,0.226309
-8.68368,1,1.02242,2,3,0,9.90503,0.327287
-7.76065,1,1.02242,1,3,0,8.41552,0.454738
-7.62156,1,1.02242,1,1,0,7.7199,0.501554
-7.58011,0.934052,1.02242,2,3,0,7.95891,0.552176
-7.58541,0.99631,1.02242,2,3,0,7.59922,0.52856
-7.69733,0.967436,1.02242,1,3,0,7.73888,0.617421
-7.60137,1,1.02242,1,1,0,7.66942,0.576983
-7.57938,0.982937,1.02242,2,3,0,7.6927,0.541911
-7.77171,0.949071,1.02242,1,3,0,7.80597,0.636777
-8.18611,0.851935,1.02242,2,3,0,8.92164,0.703193
-7.5969,0.982205,1.02242,1,3,0,8.19814,0.517052
-7.58353,1,1.02242,2,3,0,7.59366,0.559556
-7.6094,0.994257,1.02242,1,3,0,7.60941,0.582192
-7.57972,0.999233,1.02242,1,3,0,7.6082,0.540184
-8.02706,0.88701,1.02242,1,3,0,8.0771,0.403776
-7.59456,1,1.02242,1,3,0,7.91453,0.518992
-7.57977,0.999463,1.02242,1,3,0,7.59491,0.550922
-7.58815,0.997514,1.02242,1,3,0,7.59156,0.525216
-7.63328,0.986512,1.02242,1,1,0,7.63329,0.495857
-7.72199,0.973668,1.02242,1,1,0,7.7276,0.464932
-8.37976,0.824059,1.02242,1,1,0,8.37984,0.357934
-8.01044,1,1.02242,1,1,0,8.34385,0.406371
-7.61712,1,1.02242,2,3,0,7.97409,0.586571
-7.61712,0.953281,1.02242,1,3,0,7.77358,0.586571
-7.58556,0.909352,1.02242,2,3,0,8.10544,0.562472
-7.60014,0.99309,1.02242,2,3,0,7.62499,0.514574
-10.0385,0.650886,1.02242,2,3,0,10.4062,0.832709
-7.88318,1,1.02242,2,3,0,9.52336,0.428322
-7.88318,0.635283,1.02242,1,3,0,9.74307,0.428322
-8.93931,0.74105,1.02242,1,1,0,8.94167,0.305366
-7.64974,0.977752,1.02242,1,3,0,9.02601,0.601317
-7.57946,1,1.02242,1,3,0,7.63576,0.549451
-9.21238,0.730537,1.02242,2,3,0,9.6682,0.789679
-9.85928,0.88525,1.02242,1,1,0,10.0885,0.824539
-8.89711,1,1.02242,1,1,0,9.79037,0.768598
-9.02896,0.972518,1.02242,1,1,0,9.32271,0.777824
-7.86686,0.930066,1.02242,1,3,0,9.66187,0.431469
-7.88529,0.937072,1.02242,2,3,0,8.38604,0.659669
-7.76221,1,1.02242,1,1,0,7.88254,0.634561
-8.19891,0.888962,1.02242,1,1,0,8.20384,0.704723
-7.79228,1,1.02242,2,3,0,8.10047,0.641384
-7.9765,0.922973,1.02242,1,3,0,8.40914,0.41184
-7.7308,0.960962,1.02242,1,3,0,8.25653,0.626756
-7.71357,1,1.02242,1,1,0,7.76132,0.622104
-7.84319,0.964457,1.02242,1,1,0,7.86181,0.651837
-7.72283,1,1.02242,2,3,0,7.83155,0.624641
-7.57964,1,1.02242,1,3,0,7.69575,0.550356
-7.9226,0.918041,1.02242,2,3,0,8.09537,0.666123
-8.65238,0.76445,1.02242,1,3,0,9.53461,0.330185
-7.57959,1,1.02242,1,3,0,8.49833,0.550135
-7.59415,0.973044,1.02242,2,3,0,7.71514,0.571402
-7.64667,0.961838,1.02242,2,3,0,7.80087,0.490061
-7.58491,0.874807,1.02242,2,3,0,8.30619,0.561605
-7.60929,0.992044,1.02242,1,3,0,7.62704,0.508446
-7.70573,0.971382,1.02242,1,1,0,7.70659,0.469639
-7.61379,1,1.02242,1,1,0,7.6797,0.505782
-7.64165,0.963041,1.02242,2,3,0,7.80655,0.492161
-7.7105,0.993168,1.02242,2,3,0,7.71978,0.468229
-7.57917,0.993535,1.02242,2,3,0,7.74542,0.547186
-7.65138,0.980812,1.02242,1,3,0,7.66248,0.488162
-7.93942,0.917414,1.02242,1,1,0,7.94006,0.418113
-7.69808,1,1.02242,2,3,0,7.87487,0.617645
-7.65111,1,1.02242,1,1,0,7.69781,0.601848
-7.5843,0.996493,1.02242,1,3,0,7.65884,0.530125
-7.58298,1,1.02242,2,3,0,7.58483,0.532221
-7.58869,0.99468,1.02242,2,3,0,7.61043,0.524621
-7.7258,0.967443,1.02242,1,3,0,7.72829,0.463869
-7.84261,0.988584,1.02242,2,3,0,7.86886,0.436323
-8.24137,0.722684,1.02242,2,3,0,9.67438,0.709664
-7.86011,0.935765,1.02242,1,3,0,8.76951,0.432796
-7.5791,1,1.02242,1,3,0,7.81277,0.545296
-7.62287,0.94065,1.02242,2,3,0,7.87937,0.589544
-7.99239,0.885584,1.02242,2,3,0,8.36873,0.677206
-7.91679,1,1.02242,1,1,0,8.05112,0.665145
-7.66707,1,1.02242,1,1,0,7.84844,0.607696
-8.32735,0.811419,1.02242,1,3,0,8.68343,0.363889
-8.32735,0.541651,1.02242,1,1,0,10.1388,0.363889
-8.32735,0.43558,1.02242,1,3,0,11.2395,0.363889
-10.0061,0.869569,1.02242,2,3,0,10.0254,0.236178
-7.62341,1,1.02242,1,3,0,9.50549,0.500609
-7.57987,0.999183,1.02242,2,3,0,7.62794,0.55132
-7.59544,0.994295,1.02242,2,3,0,7.61155,0.572486
-7.93884,0.936177,1.02242,2,3,0,8.03878,0.418213
-9.02516,0.645822,1.02242,2,3,0,10.6377,0.298609
-8.17712,0.901589,1.02242,1,3,0,10.2071,0.702107
-7.61409,1,1.02242,2,3,0,8.10668,0.505613
-8.55059,0.745853,1.02242,1,3,0,8.90441,0.74077
-7.84145,1,1.02242,1,1,0,8.36895,0.6515
-7.63809,0.945021,1.02242,2,3,0,8.25835,0.493702
-7.68465,0.986085,1.02242,1,1,0,7.69535,0.476227
-7.97591,0.968321,1.02242,2,3,0,7.9848,0.674693
-7.97591,0.914136,1.02242,1,1,0,8.28663,0.674693
-8.49122,0.959292,1.02242,2,3,0,8.52235,0.735353
-9.2114,0.95115,1.02242,2,3,0,9.30588,0.789619
-8.16922,1,1.02242,1,1,0,8.98416,0.701144
-7.60484,1,1.02242,1,3,0,8.03554,0.579338
-7.58724,0.996566,1.02242,2,3,0,7.62399,0.526267
-8.19276,0.853194,1.02242,1,3,0,8.23628,0.380379
-7.70661,1,1.02242,1,1,0,8.05009,0.469377
-7.64793,0.946717,1.02242,2,3,0,8.00902,0.489548
-7.6889,0.995917,1.02242,2,3,0,7.70303,0.474849
-7.6889,0.876387,1.02242,1,1,0,8.002,0.474849
-7.81682,0.962439,1.02242,1,1,0,7.83232,0.441747
-7.85382,0.989085,1.02242,1,1,0,7.91803,0.43405
-9.7019,0.650432,1.02242,1,3,0,9.71623,0.253162
-8.46336,1,1.02242,1,1,0,9.45373,0.348891
-8.46336,0.742148,1.02242,1,1,0,9.40174,0.348891
-8.09763,1,1.02242,1,1,0,8.45185,0.39331
-7.75143,1,1.02242,2,3,0,8.00809,0.457059
-8.01735,0.974767,1.02242,2,3,0,8.03561,0.405285
-7.67444,1,1.02242,1,1,0,7.91658,0.479657
-7.7012,0.971241,1.02242,2,3,0,7.87361,0.618568
-7.58044,0.882665,1.02242,2,3,0,8.37194,0.537691
-7.58044,0.784159,1.02242,1,3,0,8.30261,0.537691
-7.84276,0.929778,1.02242,1,3,0,7.89776,0.651755
-7.61518,0.970006,1.02242,2,3,0,8.05534,0.58552
-7.58886,1,1.02242,2,3,0,7.6078,0.566368
