# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 18:57:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\adams\AppData\Local\Temp\tmpxr5n48yk\shdwrenj.json
# init = 2 (Default)
# random
#   seed = 86087
# output
#   file = C:\Users\adams\OneDrive\Pulpit\data analytics\Data_Analytics\bern_1-20220308195717_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.956218
# Diagonal elements of inverse mass matrix:
# 0.473583
-7.66674,0.924465,0.956218,2,3,0,7.97964,0.607581
-7.61224,1,0.956218,1,1,0,7.65391,0.583863
-7.60372,1,0.956218,1,1,0,7.6154,0.578593
-7.69641,0.973703,0.956218,1,1,0,7.69653,0.617147
-7.59193,0.943455,0.956218,2,3,0,8.03861,0.521346
-7.58173,0.911414,0.956218,2,3,0,8.04891,0.53455
-8.06329,0.870136,0.956218,2,3,0,8.37644,0.398299
-8.06329,0.682317,0.956218,1,3,0,9.44508,0.398299
-7.92692,1,0.956218,1,1,0,8.10173,0.420303
-7.83356,1,0.956218,2,3,0,7.95816,0.438192
-7.70729,0.894291,0.956218,2,3,0,8.52087,0.620331
-7.77641,0.980964,0.956218,1,1,0,7.80067,0.637853
-8.3018,0.952641,0.956218,2,3,0,8.31851,0.36688
-7.96185,1,0.956218,1,1,0,8.26423,0.414279
-7.60013,0.960471,0.956218,2,3,0,8.21541,0.51458
-7.73749,0.936979,0.956218,2,3,0,7.94869,0.460695
-8.26125,0.858641,0.956218,1,1,0,8.26375,0.371755
-8.00782,1,0.956218,1,1,0,8.27129,0.406785
-7.59011,0.965085,0.956218,2,3,0,8.22283,0.523131
-7.63733,0.986053,0.956218,1,1,0,7.63737,0.494036
